loss,acc,lr
0.00019674410577863455,1.0,0.0010000000474974513
0.0001954955660039559,1.0,0.0005000000237487257
0.00019487903045956045,1.0,0.0005000000237487257
0.00019426370272412896,1.0,0.0005000000237487257
0.00019364478066563606,1.0,0.0005000000237487257
0.000193044965271838,1.0,0.0005000000237487257
0.0001924391690408811,1.0,0.0005000000237487257
0.00019183458061888814,1.0,0.0005000000237487257
0.00019124429672956467,1.0,0.0005000000237487257
0.0001906468387460336,1.0,0.0005000000237487257
0.00019005415379069746,1.0,0.0005000000237487257
0.00018946985073853284,1.0,0.0005000000237487257
0.00018889149941969663,1.0,0.0005000000237487257
0.00018830479530151933,1.0,0.0005000000237487257
0.00018773239571601152,1.0,0.0005000000237487257
0.00018715165788307786,1.0,0.0005000000237487257
0.00018657925829757005,1.0,0.0005000000237487257
0.0001860080665210262,1.0,0.0005000000237487257
0.00018544401973485947,1.0,0.0005000000237487257
0.00018487997294869274,1.0,0.0005000000237487257
0.00018430995987728238,1.0,0.0005000000237487257
0.00018374710634816438,1.0,0.0005000000237487257
0.0001831890403991565,1.0,0.0005000000237487257
0.00018263573292642832,1.0,0.0005000000237487257
0.00018207644461654127,1.0,0.0005000000237487257
0.00018153390556108207,1.0,0.0005000000237487257
0.00018098294094670564,1.0,0.0005000000237487257
0.00018043204909190536,1.0,0.0005000000237487257
0.00017988469335250556,1.0,0.0005000000237487257
0.00017934331845026463,1.0,0.0005000000237487257
0.00017880075029097497,1.0,0.0005000000237487257
0.00017826413386501372,1.0,0.0005000000237487257
0.0001777215802576393,1.0,0.0005000000237487257
0.00017719093011692166,1.0,0.0005000000237487257
0.00017665432824287564,1.0,0.0005000000237487257
0.000176123678102158,1.0,0.0005000000237487257
0.00017559064144734293,1.0,0.0005000000237487257
0.0001750647643348202,1.0,0.0005000000237487257
0.00017454841872677207,1.0,0.0005000000237487257
0.0001740177976898849,1.0,0.0005000000237487257
0.0001735002879286185,1.0,0.0005000000237487257
0.00017298039165325463,1.0,0.0005000000237487257
0.00017245448543690145,1.0,0.0005000000237487257
0.00017194412066601217,1.0,0.0005000000237487257
0.00017143256263807416,1.0,0.0005000000237487257
0.00017092099005822092,1.0,0.0005000000237487257
0.00017040943203028291,1.0,0.0005000000237487257
0.00016990266158245504,1.0,0.0005000000237487257
0.00016939228225965053,1.0,0.0005000000237487257
0.00016889386461116374,1.0,0.0005000000237487257
0.0001683882437646389,1.0,0.0005000000237487257
0.0001678910048212856,1.0,0.0005000000237487257
0.00016739373677410185,1.0,0.0005000000237487257
0.00016689531912561506,1.0,0.0005000000237487257
0.00016639806563034654,1.0,0.0005000000237487257
0.0001659079862292856,1.0,0.0005000000237487257
0.00016541194054298103,1.0,0.0005000000237487257
0.0001649254118092358,1.0,0.0005000000237487257
0.00016444128414150327,1.0,0.0005000000237487257
0.00016394762496929616,1.0,0.0005000000237487257
0.00016345993208233267,1.0,0.0005000000237487257
0.00016298057744279504,1.0,0.0005000000237487257
0.0001625012228032574,1.0,0.0005000000237487257
0.00016202066035475582,1.0,0.0005000000237487257
0.00016154248442035168,1.0,0.0005000000237487257
0.00016106672410387546,1.0,0.0005000000237487257
0.00016059214249253273,1.0,0.0005000000237487257
0.00016012709238566458,1.0,0.0005000000237487257
0.00015964655904099345,1.0,0.0005000000237487257
0.0001591815089341253,1.0,0.0005000000237487257
0.0001587092992849648,1.0,0.0005000000237487257
0.00015825260197743773,1.0,0.0005000000237487257
0.00015778638771735132,1.0,0.0005000000237487257
0.00015732611063867807,1.0,0.0005000000237487257
0.00015686225378885865,1.0,0.0005000000237487257
0.00015640318451914936,1.0,0.0005000000237487257
0.0001559464872116223,1.0,0.0005000000237487257
0.000155502901179716,1.0,0.0005000000237487257
0.00015504620387218893,1.0,0.0005000000237487257
0.00015459548740182072,1.0,0.0005000000237487257
0.00015414236986543983,1.0,0.0002500000118743628
0.00015391461784020066,1.0,0.0002500000118743628
0.00015369878383353353,1.0,0.0002500000118743628
0.0001534758193884045,1.0,0.0002500000118743628
0.00015325403364840895,1.0,0.0002500000118743628
0.00015303104009944946,1.0,0.0002500000118743628
0.00015280091611202806,1.0,0.0002500000118743628
0.00015258627536240965,1.0,0.0002500000118743628
0.0001523680693935603,1.0,0.0002500000118743628
0.00015214626910164952,1.0,0.0002500000118743628
0.00015192091814242303,1.0,0.0002500000118743628
0.00015170747064985335,1.0,0.0002500000118743628
0.00015148689271882176,1.0,0.0002500000118743628
0.00015126389916986227,1.0,0.0002500000118743628
0.00015104688645806164,1.0,0.0002500000118743628
0.00015082747268024832,1.0,0.0002500000118743628
0.00015061642625369132,1.0,0.0002500000118743628
0.00015039464051369578,1.0,0.0002500000118743628
0.00015017285477370024,1.0,0.0002500000118743628
0.00014995463425293565,1.0,0.0002500000118743628
0.00014974478108342737,1.0,0.0002500000118743628
0.000149526575114578,1.0,0.0002500000118743628
0.00014931194891687483,1.0,0.0002500000118743628
0.00014908896991983056,1.0,0.0002500000118743628
0.0001488755369791761,1.0,0.0002500000118743628
0.00014865970297250897,1.0,0.0002500000118743628
0.00014844388351775706,1.0,0.0002500000118743628
0.00014822806406300515,1.0,0.0002500000118743628
0.0001480158098274842,1.0,0.0002500000118743628
0.00014779760385863483,1.0,0.0002500000118743628
0.00014757820463273674,1.0,0.0002500000118743628
0.0001473754964536056,1.0,0.0002500000118743628
0.00014716085570398718,1.0,0.0002500000118743628
0.0001469450508011505,1.0,0.0002500000118743628
0.00014672802353743464,1.0,0.0002500000118743628
0.00014651339733973145,1.0,0.0002500000118743628
0.000146299964399077,1.0,0.0002500000118743628
0.00014608533820137382,1.0,0.0002500000118743628
0.00014587068289984018,1.0,0.0002500000118743628
0.00014566323079634458,1.0,0.0002500000118743628
0.00014545454178005457,1.0,0.0002500000118743628
0.0001452339784009382,1.0,0.0002500000118743628
0.00014502053090836853,1.0,0.0002500000118743628
0.00014481066318694502,1.0,0.0002500000118743628
0.00014461153477896005,1.0,0.0002500000118743628
0.00014439452206715941,1.0,0.0002500000118743628
0.00014417513739317656,1.0,0.0002500000118743628
0.00014396646292880177,1.0,0.0002500000118743628
0.00014376375474967062,1.0,0.0002500000118743628
0.00014355509483721107,1.0,0.0002500000118743628
0.0001433428406016901,1.0,0.0001250000059371814
0.00014323077630251646,1.0,0.0001250000059371814
0.00014313060091808438,1.0,0.0001250000059371814
0.00014302448835223913,1.0,0.0001250000059371814
0.00014291000843513757,1.0,0.0001250000059371814
0.00014281341282185167,1.0,0.0001250000059371814
0.00014270847896113992,1.0,0.0001250000059371814
0.00014260358875617385,1.0,0.0001250000059371814
0.0001424998336005956,1.0,0.0001250000059371814
0.00014239730080589652,1.0,0.0001250000059371814
0.00014228998043108732,1.0,0.0001250000059371814
0.00014218146679922938,1.0,0.0001250000059371814
0.00014208012726157904,1.0,0.0001250000059371814
0.00014197398559190333,1.0,0.0001250000059371814
0.00014187025954015553,1.0,0.0001250000059371814
0.0001417617459082976,1.0,0.0001250000059371814
0.00014166398614179343,1.0,0.0001250000059371814
0.00014155903772916645,1.0,0.0001250000059371814
0.00014145293971523643,1.0,0.0001250000059371814
0.00014134799130260944,1.0,0.0001250000059371814
0.00014124544395599514,1.0,0.0001250000059371814
0.000141134558361955,1.0,0.0001250000059371814
0.00014102844579610974,1.0,0.0001250000059371814
0.00014092707715462893,1.0,0.0001250000059371814
0.00014082335110288113,1.0,0.0001250000059371814
0.00014072319027036428,1.0,0.0001250000059371814
