loss,acc,lr
0.2213460314699227,0.9089141905191904,0.0010000000474974513
0.1553009291244394,0.9375173563230239,0.0010000000474974513
0.1567308814185952,0.9361288531129144,0.0010000000474974513
0.13716854676873244,0.9472368786613732,0.0010000000474974513
0.1362871690721801,0.9472368786448209,0.0010000000474974513
0.11759722470343362,0.9536239934179459,0.0010000000474974513
0.11770749312246948,0.9514023882420451,0.0010000000474974513
0.12507640763442737,0.9530685920908663,0.0010000000474974513
0.10754064761642217,0.9589003054872548,0.0010000000474974513
0.10699660064312724,0.9583449042263842,0.0010000000474974513
0.09895369056296725,0.9655651208163301,0.0010000000474974513
0.105508876621508,0.9575118022936975,0.0010000000474974513
0.09929538318735796,0.9613996112356581,0.0010000000474974513
0.0927936551811562,0.9636212163453498,0.0010000000474974513
0.08928895091818492,0.9647320189333002,0.0010000000474974513
0.09101264099922818,0.9636212163453498,0.0010000000474974513
0.0819169886449548,0.9705637323131365,0.0010000000474974513
0.07535000505860531,0.9697306304135543,0.0010000000474974513
0.06685215538024687,0.9747292418772563,0.0010000000474974513
0.0638948628237697,0.9777839489361869,0.0010000000474974513
0.06392747412883915,0.9755623437933907,0.0010000000474974513
0.06209451477623953,0.9763954457095251,0.0010000000474974513
0.05167313434764995,0.9794501527519035,0.0010000000474974513
0.0560321952124514,0.9786170508192169,0.0010000000474974513
0.04731682198671989,0.9836156623822323,0.0010000000474974513
0.08660590708446118,0.9633435157066383,0.0010000000474974513
0.052308186768690965,0.979727853390615,0.0010000000474974513
0.04798460067129572,0.9838933629547348,0.0010000000474974513
0.03526780417282626,0.9886142738459343,0.0010000000474974513
0.04471615179897315,0.9819494584837545,0.0010000000474974513
0.032234904924508465,0.9900027770063872,0.0010000000474974513
0.038551018931027484,0.9836156623325756,0.0010000000474974513
0.04240377189513809,0.9847264648708692,0.0010000000474974513
0.018993620959107196,0.995279089141905,0.0010000000474974513
0.0341631601978651,0.9875034712579839,0.0010000000474974513
0.024195164112051935,0.9908358789390738,0.0010000000474974513
0.033512633671465265,0.9883365732072228,0.0010000000474974513
0.06074407763708816,0.9744515412385448,0.0010000000474974513
0.033690647772205304,0.9908358789390738,0.0010000000474974513
0.026932687768508323,0.9902804776450986,0.0010000000474974513
0.019473735518263167,0.9925020827547903,0.0010000000474974513
0.019956350584132445,0.9936128853096362,0.0010000000474974513
0.017670697458367718,0.9958344904358802,0.0010000000474974513
0.02369892805343004,0.9913912802164967,0.0010000000474974513
0.03612840172783745,0.986392668703138,0.0010000000474974513
0.025034285492117093,0.9905581783169145,0.0010000000474974513
0.040986765537103724,0.9836156623325756,0.0010000000474974513
0.0334554847968151,0.9872257706192724,0.0010000000474974513
0.012721259750051322,0.9961121911076962,0.0010000000474974513
0.041092943115652814,0.9852818662807101,0.0010000000474974513
