val_loss,val_accuracy,loss,accuracy,lr
0.7083956003189087,0.5,1.015791893005371,0.5375000238418579,0.0010000000474974513
0.8965439796447754,0.5,0.654606282711029,0.625,0.0010000000474974513
0.9747405052185059,0.5,0.5007593870162964,0.7124999761581421,0.0010000000474974513
1.051770806312561,0.5,0.34979130029678346,0.862500011920929,0.0010000000474974513
1.332127332687378,0.5,0.29506792426109313,0.8374999761581421,0.0010000000474974513
1.5073692798614502,0.5,0.25065386295318604,0.875,0.0010000000474974513
1.697351098060608,0.5,0.2245633602142334,0.887499988079071,0.0010000000474974513
1.9786401987075806,0.5,0.0733317069709301,1.0,0.0010000000474974513
2.271977424621582,0.5,0.09788888990879059,0.9624999761581421,0.0010000000474974513
2.497833728790283,0.5,0.05461878776550293,0.987500011920929,0.0010000000474974513
2.4962189197540283,0.5,0.03192547932267189,1.0,0.0010000000474974513
2.283444881439209,0.5,0.022111047990620136,1.0,0.0010000000474974513
1.949888825416565,0.5,0.017461199313402176,1.0,0.0010000000474974513
1.5615718364715576,0.5,0.011199210956692695,1.0,0.0010000000474974513
1.1643433570861816,0.5,0.01748852338641882,1.0,0.0010000000474974513
0.8227311968803406,0.5,0.011056790687143802,1.0,0.0010000000474974513
0.5818735957145691,0.5,0.008855991438031197,1.0,0.0010000000474974513
0.41833099722862244,0.800000011920929,0.007883048988878727,1.0,0.0010000000474974513
0.319168359041214,0.8999999761581421,0.01573684811592102,1.0,0.0010000000474974513
0.2984316945075989,0.8999999761581421,0.004100627638399601,1.0,0.0010000000474974513
0.30802592635154724,0.8999999761581421,0.004870364256203174,1.0,0.0010000000474974513
0.33746105432510376,0.8999999761581421,0.0077454688027501105,1.0,0.0010000000474974513
0.4104139804840088,0.800000011920929,0.006123913824558258,1.0,0.0010000000474974513
0.4909032881259918,0.6000000238418579,0.004940029606223107,1.0,0.0010000000474974513
0.5671491026878357,0.6000000238418579,0.004079209314659238,1.0,0.0010000000474974513
0.6697026491165161,0.5,0.004851972870528698,1.0,0.0010000000474974513
0.8172959089279175,0.5,0.002155383233912289,1.0,0.0010000000474974513
0.9737595319747925,0.5,0.0037484620697796345,1.0,0.0010000000474974513
1.1073726415634155,0.5,0.002718453761190176,1.0,0.0010000000474974513
1.2060554027557373,0.5,0.002203673869371414,1.0,0.0010000000474974513
1.2828662395477295,0.5,0.0021157953422516586,1.0,0.0010000000474974513
1.344657063484192,0.5,0.002679811604321003,1.0,0.0010000000474974513
1.3866245746612549,0.5,0.0017653629183769226,1.0,0.0010000000474974513
1.418787956237793,0.5,0.002428986132144928,1.0,0.0010000000474974513
1.4350135326385498,0.5,0.001789451390504837,1.0,0.0010000000474974513
1.4491746425628662,0.5,0.0015029818285256624,1.0,0.0010000000474974513
1.4599285125732422,0.5,0.0010604432551190256,1.0,0.0010000000474974513
1.4694874286651611,0.5,0.0014909578487277031,1.0,0.0010000000474974513
1.4876519441604614,0.5,0.006673555262386799,1.0,0.0010000000474974513
1.5056384801864624,0.5,0.002202573884278536,1.0,0.0010000000474974513
1.5185555219650269,0.5,0.00615324005484581,1.0,0.0010000000474974513
1.4175459146499634,0.5,0.03093300722539425,0.987500011920929,0.0010000000474974513
1.1773840188980103,0.5,0.1757576584815979,0.9125000238418579,0.0010000000474974513
0.9892093539237976,0.5,0.02792780250310898,0.987500011920929,0.0010000000474974513
0.7394429445266724,0.5,0.024370404332876204,1.0,0.0010000000474974513
0.8186129331588745,0.5,0.014001961052417754,1.0,0.0010000000474974513
0.9903974533081055,0.5,0.013855411112308503,1.0,0.0010000000474974513
0.9760385751724243,0.5,0.031094534695148467,0.987500011920929,0.0010000000474974513
0.9397639036178589,0.5,0.010664544627070427,1.0,0.0010000000474974513
0.957779586315155,0.5,0.006418334785848856,1.0,0.0010000000474974513
1.0161514282226562,0.5,0.008965778723359108,1.0,0.0010000000474974513
1.0794446468353271,0.5,0.010931560955941676,1.0,0.0010000000474974513
1.154767632484436,0.5,0.010174072906374931,1.0,0.0010000000474974513
1.2239147424697876,0.5,0.017767105996608735,1.0,0.0010000000474974513
1.2109196186065674,0.5,0.03774677067995071,0.987500011920929,0.0010000000474974513
1.2493915557861328,0.5,0.016001237183809282,1.0,0.0010000000474974513
1.4562424421310425,0.5,0.014749597758054733,1.0,0.0010000000474974513
1.6079849004745483,0.5,0.007356575690209866,1.0,0.0010000000474974513
1.7575492858886719,0.5,0.0037350280210375784,1.0,0.0010000000474974513
1.892447829246521,0.5,0.007809677720069885,1.0,0.0010000000474974513
1.9234377145767212,0.5,0.008688433095812798,1.0,0.0010000000474974513
1.887062430381775,0.5,0.004252552147954702,1.0,0.0010000000474974513
1.8677501678466797,0.5,0.006399253942072391,1.0,0.0010000000474974513
1.8661963939666748,0.5,0.005866054724901914,1.0,0.0010000000474974513
1.8718290328979492,0.5,0.003094773180782795,1.0,0.0010000000474974513
1.8696706295013428,0.5,0.0020305454032495617,1.0,0.0010000000474974513
1.8766216039657593,0.5,0.003246842045336962,1.0,0.0010000000474974513
1.884315848350525,0.5,0.001506880484521389,1.0,0.0010000000474974513
1.8947337865829468,0.5,0.0015852463897317649,1.0,0.0010000000474974513
1.9118049144744873,0.5,0.001543669542297721,1.0,0.0010000000474974513
1.903649926185608,0.5,0.0015409557614475488,1.0,0.0005000000237487257
1.9072773456573486,0.5,0.003256327100098133,1.0,0.0005000000237487257
1.925180196762085,0.5,0.0034196948632597922,1.0,0.0005000000237487257
1.9151408672332764,0.5,0.0007836169563233853,1.0,0.0005000000237487257
1.905313491821289,0.5,0.0032082794234156607,1.0,0.0005000000237487257
1.8896207809448242,0.5,0.001045534061267972,1.0,0.0005000000237487257
1.8733049631118774,0.5,0.0009765284834429621,1.0,0.0005000000237487257
1.8490488529205322,0.5,0.0017057658173143865,1.0,0.0005000000237487257
1.828378677368164,0.5,0.0007851999718695879,1.0,0.0005000000237487257
1.8083791732788086,0.5,0.0008213272085413337,1.0,0.0005000000237487257
1.7872530221939087,0.5,0.0011831114999949933,1.0,0.0005000000237487257
1.7656240463256836,0.5,0.0008474311791360379,1.0,0.0005000000237487257
1.7395225763320923,0.5,0.0006599858985282481,1.0,0.0005000000237487257
1.7126176357269287,0.5,0.0008114374242722989,1.0,0.0005000000237487257
1.692569375038147,0.5,0.0009057191200554371,1.0,0.0005000000237487257
1.6678650379180908,0.5,0.0007200947497040033,1.0,0.0005000000237487257
1.6467134952545166,0.5,0.001009800611063838,1.0,0.0005000000237487257
1.6189765930175781,0.5,0.0012634083162993194,1.0,0.0005000000237487257
1.5989528894424438,0.5,0.0006423767190426588,1.0,0.0005000000237487257
1.5793135166168213,0.5,0.0006184582714922726,1.0,0.0005000000237487257
1.5602631568908691,0.5,0.0005896016489714384,1.0,0.0005000000237487257
1.542768955230713,0.5,0.0006588494870811701,1.0,0.0005000000237487257
1.531715989112854,0.5,0.0008349610492587089,1.0,0.0005000000237487257
1.5146504640579224,0.5,0.0006680181133560837,1.0,0.0005000000237487257
1.5127445459365845,0.5,0.001983976736664772,1.0,0.0005000000237487257
1.5066587924957275,0.5,0.0007939868606626988,1.0,0.0005000000237487257
1.5034935474395752,0.5,0.0013174176681786775,1.0,0.0005000000237487257
1.5003299713134766,0.5,0.0006871406105346978,1.0,0.0005000000237487257
1.4945385456085205,0.5,0.0005252385861240327,1.0,0.0005000000237487257
1.4933663606643677,0.5,0.002167966030538082,1.0,0.0005000000237487257
1.4975038766860962,0.5,0.002700946573168039,1.0,0.0005000000237487257
1.49257493019104,0.5,0.0006516551016829908,1.0,0.0005000000237487257
1.488562822341919,0.5,0.000549575756303966,1.0,0.0005000000237487257
1.4860681295394897,0.5,0.000668452843092382,1.0,0.0005000000237487257
1.483587622642517,0.5,0.0007050961488857865,1.0,0.0005000000237487257
1.4750220775604248,0.5,0.000919580040499568,1.0,0.0005000000237487257
1.4726228713989258,0.5,0.0004358250414952636,1.0,0.0005000000237487257
1.4655873775482178,0.5,0.0005674057407304645,1.0,0.0005000000237487257
1.4614332914352417,0.5,0.0013155636377632618,1.0,0.0005000000237487257
1.456455945968628,0.5,0.0005029897205531597,1.0,0.0005000000237487257
1.452270746231079,0.5,0.0004422410624101758,1.0,0.0005000000237487257
