loss,accuracy,lr
0.00016262696590274572,1.0,9.999999747378752e-05
0.0001625173317734152,1.0,9.999999747378752e-05
0.00016241961566265672,1.0,9.999999747378752e-05
0.00016229329048655927,1.0,9.999999747378752e-05
0.00016218602831941098,1.0,9.999999747378752e-05
0.00016207402222789824,1.0,9.999999747378752e-05
0.0001619596005184576,1.0,9.999999747378752e-05
0.00016185712593141943,1.0,9.999999747378752e-05
0.000161745076184161,1.0,9.999999747378752e-05
0.00016163782856892794,1.0,9.999999747378752e-05
0.0001615234068594873,1.0,9.999999747378752e-05
0.00016141615924425423,1.0,9.999999747378752e-05
0.00016130652511492372,1.0,9.999999747378752e-05
0.0001611921179573983,1.0,9.999999747378752e-05
0.00016108246927615255,1.0,9.999999747378752e-05
0.00016097283514682204,1.0,9.999999747378752e-05
0.00016086555842775851,1.0,9.999999747378752e-05
0.00016074877930805087,1.0,9.999999747378752e-05
0.0001606438891030848,1.0,9.999999747378752e-05
0.00016052233695518225,1.0,9.999999747378752e-05
0.00016041984781622887,1.0,9.999999747378752e-05
0.000160303054144606,1.0,9.999999747378752e-05
0.00016018626047298312,1.0,9.999999747378752e-05
0.00016008614329621196,1.0,9.999999747378752e-05
0.000159974122652784,1.0,9.999999747378752e-05
0.0001598668604856357,1.0,9.999999747378752e-05
0.00015974530833773315,1.0,9.999999747378752e-05
0.00015963567420840263,1.0,9.999999747378752e-05
0.00015953317051753402,1.0,9.999999747378752e-05
0.00015941400488372892,1.0,9.999999747378752e-05
0.00015931388770695776,1.0,9.999999747378752e-05
0.00015919709403533489,1.0,9.999999747378752e-05
0.00015907315537333488,1.0,9.999999747378752e-05
0.000158956361701712,1.0,9.999999747378752e-05
0.00015884909953456372,1.0,9.999999747378752e-05
0.0001587394654052332,1.0,9.999999747378752e-05
0.00015863457520026714,1.0,9.999999747378752e-05
0.00015852732758503407,1.0,9.999999747378752e-05
0.00015841292042750865,1.0,9.999999747378752e-05
0.00015829611220397055,1.0,9.999999747378752e-05
0.00015818409156054258,1.0,9.999999747378752e-05
0.00015806966985110193,1.0,9.999999747378752e-05
0.00015796003572177142,1.0,9.999999747378752e-05
0.00015785278810653836,1.0,9.999999747378752e-05
0.0001577335933689028,1.0,9.999999747378752e-05
0.00015762634575366974,1.0,9.999999747378752e-05
0.00015751671162433922,1.0,9.999999747378752e-05
0.0001574094349052757,1.0,9.999999747378752e-05
0.0001572950422996655,1.0,9.999999747378752e-05
0.00015718299255240709,1.0,9.999999747378752e-05
0.00015706384147051722,1.0,9.999999747378752e-05
0.00015695419278927147,1.0,9.999999747378752e-05
0.00015685168909840286,1.0,9.999999747378752e-05
0.00015673252346459776,1.0,9.999999747378752e-05
